Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.4621200561523438	0	9.12591240876	5.7376194935	42.0	3.0	9.12591240876	5.7376194935	5001	5001
5.69567608833313	1	10.4811715481	6.6696293085	49.0	3.0	10.4811715481	6.6696293085	5010	10011
8.065958023071289	2	11.703271028	6.94627504235	49.0	2.0	11.703271028	6.94627504235	5009	15020
11.297798156738281	3	14.1492957746	9.59622685885	82.0	3.0	14.1492957746	9.59622685885	5023	20043
13.752569198608398	4	14.6461988304	9.21830591344	72.0	4.0	14.6461988304	9.21830591344	5009	25052
16.706648111343384	5	16.6279069767	10.3426873362	82.0	4.0	16.6279069767	10.3426873362	5005	30057
19.16673517227173	6	19.7204724409	11.2794066311	68.0	3.0	19.7204724409	11.2794066311	5009	35066
21.462777137756348	7	21.9868421053	14.0595476279	83.0	4.0	21.9868421053	14.0595476279	5013	40079
23.825074195861816	8	23.8104265403	14.6200565124	98.0	4.0	23.8104265403	14.6200565124	5024	45103
26.296804189682007	9	26.1606217617	13.7791651547	75.0	4.0	26.1606217617	13.7791651547	5049	50152
28.74863314628601	10	28.6	15.5405460467	91.0	6.0	28.6	15.5405460467	5005	55157
30.965332984924316	11	29.7797619048	15.3081154929	96.0	5.0	29.7797619048	15.3081154929	5003	60160
33.80741000175476	12	31.40625	14.728075602	91.0	8.0	31.40625	14.728075602	5025	65185
36.80278205871582	13	37.9696969697	20.8885713982	138.0	8.0	37.9696969697	20.8885713982	5012	70197
39.04337811470032	14	36.8455882353	16.6392867302	90.0	6.0	36.8455882353	16.6392867302	5011	75208
41.568284034729004	15	44.2105263158	18.9053383736	95.0	10.0	44.2105263158	18.9053383736	5040	80248
44.05220413208008	16	47.7238095238	23.0616132249	135.0	11.0	47.7238095238	23.0616132249	5011	85259
46.699711084365845	17	49.431372549	23.5569854774	143.0	15.0	49.431372549	23.5569854774	5042	90301
49.19819211959839	18	61.3048780488	27.7522528307	151.0	12.0	61.3048780488	27.7522528307	5027	95328
51.57628798484802	19	59.869047619	24.4947903897	135.0	13.0	59.869047619	24.4947903897	5029	100357
54.210676193237305	20	66.75	39.3754281514	291.0	18.0	66.75	39.3754281514	5073	105430
57.12263798713684	21	71.8873239437	41.0168461769	209.0	13.0	71.8873239437	41.0168461769	5104	110534
59.718934059143066	22	72.884057971	37.5956890189	234.0	12.0	72.884057971	37.5956890189	5029	115563
62.5774781703949	23	94.2777777778	48.5010181896	222.0	13.0	94.2777777778	48.5010181896	5091	120654
65.37907004356384	24	94.3773584906	49.6224334596	266.0	10.0	94.3773584906	49.6224334596	5002	125656
68.30925297737122	25	110.02173913	52.1179636604	319.0	40.0	110.02173913	52.1179636604	5061	130717
71.61644220352173	26	129.871794872	65.4684028259	334.0	41.0	129.871794872	65.4684028259	5065	135782
75.86808204650879	27	108.042553191	64.719018694	308.0	33.0	108.042553191	64.719018694	5078	140860
80.75768113136292	28	111.755555556	64.6185922869	351.0	33.0	111.755555556	64.6185922869	5029	145889
85.08007311820984	29	132.157894737	56.0936840031	303.0	65.0	132.157894737	56.0936840031	5022	150911
88.18440699577332	30	143.571428571	60.401648849	327.0	56.0	143.571428571	60.401648849	5025	155936
92.48533010482788	31	136.918918919	51.5423616793	277.0	33.0	136.918918919	51.5423616793	5066	161002
95.21153211593628	32	112.755555556	34.3809737795	194.0	42.0	112.755555556	34.3809737795	5074	166076
98.25576615333557	33	126.15	37.1493943423	210.0	48.0	126.15	37.1493943423	5046	171122
101.85586714744568	34	187.333333333	103.992521099	502.0	38.0	187.333333333	103.992521099	5058	176180
105.03645300865173	35	128.743589744	49.2902018394	301.0	47.0	128.743589744	49.2902018394	5021	181201
108.11510419845581	36	146.171428571	45.9176192229	276.0	76.0	146.171428571	45.9176192229	5116	186317
112.45447707176208	37	239.619047619	142.094360396	627.0	97.0	239.619047619	142.094360396	5032	191349
116.10706615447998	38	152.939393939	58.8644768085	343.0	38.0	152.939393939	58.8644768085	5047	196396
119.8731381893158	39	129.794871795	47.5320024379	264.0	33.0	129.794871795	47.5320024379	5062	201458
123.00337409973145	40	159.09375	54.6776687592	280.0	68.0	159.09375	54.6776687592	5091	206549
126.9458019733429	41	252.9	150.526044258	724.0	66.0	252.9	150.526044258	5058	211607
132.0555021762848	42	318.4375	213.070401731	814.0	48.0	318.4375	213.070401731	5095	216702
135.7943820953369	43	203.08	86.0692372454	374.0	45.0	203.08	86.0692372454	5077	221779
138.90399408340454	44	135.459459459	56.7524708807	259.0	25.0	135.459459459	56.7524708807	5012	226791
141.98466610908508	45	137.351351351	43.0249558105	226.0	62.0	137.351351351	43.0249558105	5082	231873
145.35322308540344	46	133.025641026	53.7055061779	263.0	39.0	133.025641026	53.7055061779	5188	237061
148.91406202316284	47	139.333333333	50.8281418114	247.0	34.0	139.333333333	50.8281418114	5016	242077
152.31563019752502	48	154.909090909	52.5641677908	308.0	38.0	154.909090909	52.5641677908	5112	247189
156.28359699249268	49	191.464285714	119.647244056	586.0	31.0	191.464285714	119.647244056	5361	252550
162.70377802848816	50	354.466666667	285.471041536	1000.0	49.0	354.466666667	285.471041536	5317	257867
167.69522309303284	51	290.736842105	191.269124838	686.0	41.0	290.736842105	191.269124838	5524	263391
172.56510400772095	52	250.904761905	151.940121276	548.0	50.0	250.904761905	151.940121276	5269	268660
178.53427410125732	53	332.705882353	256.744039327	797.0	29.0	332.705882353	256.744039327	5656	274316
182.238352060318	54	205.76	133.953209741	488.0	48.0	205.76	133.953209741	5144	279460
186.4889600276947	55	161.941176471	147.948906359	723.0	12.0	161.941176471	147.948906359	5506	284966
189.96841502189636	56	166.161290323	88.4508599766	329.0	36.0	166.161290323	88.4508599766	5151	290117
192.56513500213623	57	86.1525423729	38.2280461244	163.0	12.0	86.1525423729	38.2280461244	5083	295200
194.9930920600891	58	52.4375	33.0327528435	131.0	5.0	52.4375	33.0327528435	5034	300234
197.35177302360535	59	38.5615384615	25.1552116778	98.0	5.0	38.5615384615	25.1552116778	5013	305247
199.8219940662384	60	32.1210191083	21.4058002493	86.0	4.0	32.1210191083	21.4058002493	5043	310290
202.11661410331726	61	29.7869822485	22.7253125509	94.0	4.0	29.7869822485	22.7253125509	5034	315324
204.44523000717163	62	31.465408805	21.6805799182	81.0	4.0	31.465408805	21.6805799182	5003	320327
206.87565398216248	63	34.5034482759	23.3743520325	87.0	5.0	34.5034482759	23.3743520325	5003	325330
209.23561716079712	64	34.4965517241	23.9070395456	84.0	4.0	34.4965517241	23.9070395456	5002	330332
211.6618721485138	65	43.4310344828	27.2343672774	95.0	4.0	43.4310344828	27.2343672774	5038	335370
214.31275916099548	66	59.8352941176	28.0804923113	111.0	5.0	59.8352941176	28.0804923113	5086	340456
216.81780219078064	67	70.5070422535	30.9283011102	135.0	4.0	70.5070422535	30.9283011102	5006	345462
219.32079315185547	68	82.0655737705	31.7158846546	143.0	7.0	82.0655737705	31.7158846546	5006	350468
221.9794580936432	69	108.361702128	34.65478723	173.0	10.0	108.361702128	34.65478723	5093	355561
225.5255641937256	70	149.264705882	48.4199210483	219.0	9.0	149.264705882	48.4199210483	5075	360636
229.76719212532043	71	243.142857143	108.035834317	588.0	81.0	243.142857143	108.035834317	5106	365742
237.81627917289734	72	793.714285714	228.827267535	1000.0	426.0	793.714285714	228.827267535	5556	371298
246.0510652065277	73	786.285714286	339.481417243	1000.0	191.0	786.285714286	339.481417243	5504	376802
255.57222819328308	74	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	382802
265.29963207244873	75	1000.0	0.0	1000.0	1000.0	1000.0	0.0	6000	388802
273.8091561794281	76	936.166666667	90.7164385446	1000.0	793.0	936.166666667	90.7164385446	5617	394419
277.3961350917816	77	218.25	52.8309016265	327.0	94.0	218.25	52.8309016265	5238	399657
280.52756214141846	78	125.414634146	25.1415268273	172.0	38.0	125.414634146	25.1415268273	5142	404799
283.06449007987976	79	82.1475409836	27.8242941764	128.0	6.0	82.1475409836	27.8242941764	5011	409810
286.30669116973877	80	58.8941176471	25.6129670879	106.0	4.0	58.8941176471	25.6129670879	5006	414816
288.69515109062195	81	45.6181818182	28.5236685828	100.0	4.0	45.6181818182	28.5236685828	5018	419834
292.6934549808502	82	35.661971831	26.6539871826	93.0	3.0	35.661971831	26.6539871826	5064	424898
295.4348340034485	83	30.4545454545	26.3124476927	92.0	3.0	30.4545454545	26.3124476927	5025	429923
297.81935811042786	84	29.8224852071	27.5548591658	100.0	3.0	29.8224852071	27.5548591658	5040	434963
300.5158500671387	85	35.3846153846	29.8792261433	100.0	3.0	35.3846153846	29.8792261433	5060	440023
302.9288411140442	86	56.3370786517	35.9328161554	131.0	4.0	56.3370786517	35.9328161554	5014	445037
305.5080990791321	87	88.1228070175	42.431811211	169.0	5.0	88.1228070175	42.431811211	5023	450060
309.02514910697937	88	134.394736842	76.683745438	276.0	7.0	134.394736842	76.683745438	5107	455167
315.34382820129395	89	468.181818182	276.029912141	1000.0	33.0	468.181818182	276.029912141	5150	460317
323.50494718551636	90	760.0	329.243288249	1000.0	78.0	760.0	329.243288249	5320	465637
332.2755801677704	91	829.857142857	335.644552028	1000.0	29.0	829.857142857	335.644552028	5809	471446
339.3585660457611	92	724.428571429	324.02330478	1000.0	225.0	724.428571429	324.02330478	5071	476517
346.55592703819275	93	731.285714286	334.849524535	1000.0	139.0	731.285714286	334.849524535	5119	481636
353.8356909751892	94	660.0	373.394228665	1000.0	38.0	660.0	373.394228665	5280	486916
361.52436113357544	95	485.636363636	443.228501038	1000.0	27.0	485.636363636	443.228501038	5342	492258
369.5061340332031	96	592.3	366.487666914	1000.0	24.0	592.3	366.487666914	5923	498181
375.4243960380554	97	351.5	275.747620117	1000.0	18.0	351.5	275.747620117	5624	503805
380.3396019935608	98	275.315789474	226.361855777	792.0	23.0	275.315789474	226.361855777	5231	509036
384.15344309806824	99	200.56	155.853541506	540.0	6.0	200.56	155.853541506	5014	514050
