Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.752129077911377	0	15.4307692308	6.35844497383	41.0	8.0	15.4307692308	6.35844497383	1003	1003
1.0335400104522705	1	13.5405405405	4.79072637157	33.0	8.0	13.5405405405	4.79072637157	1002	2005
1.3176980018615723	2	11.3258426966	2.30180818468	21.0	8.0	11.3258426966	2.30180818468	1008	3013
1.5939910411834717	3	11.1333333333	2.63396616869	21.0	8.0	11.1333333333	2.63396616869	1002	4015
1.8752892017364502	4	10.7234042553	1.88727122226	20.0	8.0	10.7234042553	1.88727122226	1008	5023
2.157095193862915	5	10.3917525773	1.7323882629	16.0	8.0	10.3917525773	1.7323882629	1008	6031
2.4301581382751465	6	10.04	1.39942845476	15.0	8.0	10.04	1.39942845476	1004	7035
2.7084569931030273	7	10.12	1.89884175223	19.0	8.0	10.12	1.89884175223	1012	8047
2.983105182647705	8	9.78640776699	1.39102871368	16.0	8.0	9.78640776699	1.39102871368	1008	9055
3.2567310333251953	9	9.73786407767	1.13172404823	13.0	8.0	9.73786407767	1.13172404823	1003	10058
3.5168371200561523	10	9.70192307692	1.15091775831	14.0	8.0	9.70192307692	1.15091775831	1009	11067
3.783600091934204	11	9.58095238095	0.943962795685	14.0	8.0	9.58095238095	0.943962795685	1006	12073
4.057677984237671	12	9.61904761905	1.07243339126	15.0	8.0	9.61904761905	1.07243339126	1010	13083
4.339271068572998	13	9.59047619048	1.14388842359	13.0	8.0	9.59047619048	1.14388842359	1007	14090
4.605370998382568	14	9.42056074766	1.01426630337	13.0	8.0	9.42056074766	1.01426630337	1008	15098
4.877632141113281	15	9.42990654206	0.887210787761	12.0	8.0	9.42990654206	0.887210787761	1009	16107
5.148699998855591	16	9.63461538462	0.909962935717	13.0	8.0	9.63461538462	0.909962935717	1002	17109
5.424461126327515	17	9.58095238095	0.790189276674	12.0	8.0	9.58095238095	0.790189276674	1006	18115
5.698690176010132	18	9.42990654206	0.762584752853	12.0	8.0	9.42990654206	0.762584752853	1009	19124
5.97123908996582	19	9.46226415094	0.826158743733	12.0	8.0	9.46226415094	0.826158743733	1003	20127
6.250931024551392	20	9.30555555556	0.775293652053	12.0	8.0	9.30555555556	0.775293652053	1005	21132
6.522100210189819	21	9.53333333333	0.91616869591	12.0	8.0	9.53333333333	0.91616869591	1001	22133
6.793114185333252	22	9.45283018868	0.8256738297	13.0	8.0	9.45283018868	0.8256738297	1002	23135
7.061053037643433	23	9.35514018692	0.867398478518	12.0	8.0	9.35514018692	0.867398478518	1001	24136
7.3296730518341064	24	9.55238095238	0.755688930472	12.0	8.0	9.55238095238	0.755688930472	1003	25139
7.604615211486816	25	9.53333333333	0.873598651083	12.0	8.0	9.53333333333	0.873598651083	1001	26140
7.873524188995361	26	9.27777777778	0.730719246554	11.0	8.0	9.27777777778	0.730719246554	1002	27142
8.149960041046143	27	9.39252336449	0.770447246562	11.0	8.0	9.39252336449	0.770447246562	1005	28147
8.43190312385559	28	9.36448598131	0.75371383752	12.0	8.0	9.36448598131	0.75371383752	1002	29149
8.700582027435303	29	9.42990654206	0.628187565488	11.0	8.0	9.42990654206	0.628187565488	1009	30158
8.968589067459106	30	9.38317757009	0.82761745433	11.0	8.0	9.38317757009	0.82761745433	1004	31162
9.251723051071167	31	9.2962962963	0.830654129334	11.0	8.0	9.2962962963	0.830654129334	1004	32166
9.539952039718628	32	9.33333333333	0.781735959971	11.0	8.0	9.33333333333	0.781735959971	1008	33174
9.82185411453247	33	9.3738317757	0.717255471191	12.0	8.0	9.3738317757	0.717255471191	1003	34177
10.110223054885864	34	9.42056074766	0.67029611503	11.0	8.0	9.42056074766	0.67029611503	1008	35185
10.391849040985107	35	9.27777777778	0.74328267557	11.0	8.0	9.27777777778	0.74328267557	1002	36187
10.665155172348022	36	9.35514018692	0.713715255777	11.0	8.0	9.35514018692	0.713715255777	1001	37188
10.93331003189087	37	9.23853211009	0.822828892652	13.0	8.0	9.23853211009	0.822828892652	1007	38195
11.210260152816772	38	9.36448598131	0.741210469492	11.0	8.0	9.36448598131	0.741210469492	1002	39197
11.482525110244751	39	9.42990654206	0.698625480039	11.0	8.0	9.42990654206	0.698625480039	1009	40206
11.755885124206543	40	9.36448598131	0.675229602549	11.0	8.0	9.36448598131	0.675229602549	1002	41208
12.029072999954224	41	9.28703703704	0.73347127397	11.0	8.0	9.28703703704	0.73347127397	1003	42211
12.30495309829712	42	9.38317757009	0.650590814354	10.0	8.0	9.38317757009	0.650590814354	1004	43215
12.580672979354858	43	9.34259259259	0.771746900521	11.0	8.0	9.34259259259	0.771746900521	1009	44224
12.853279113769531	44	9.47169811321	0.689647806887	11.0	8.0	9.47169811321	0.689647806887	1004	45228
13.127186059951782	45	9.51886792453	0.716794911268	11.0	8.0	9.51886792453	0.716794911268	1009	46237
13.410988092422485	46	9.34259259259	0.771746900521	11.0	8.0	9.34259259259	0.771746900521	1009	47246
13.68122911453247	47	9.34259259259	0.747366203027	11.0	8.0	9.34259259259	0.747366203027	1009	48255
13.953752040863037	48	9.35514018692	0.800144104411	11.0	8.0	9.35514018692	0.800144104411	1001	49256
14.228342056274414	49	9.42056074766	0.684096828387	11.0	8.0	9.42056074766	0.684096828387	1008	50264
14.498074054718018	50	9.40186915888	0.721626059533	11.0	8.0	9.40186915888	0.721626059533	1006	51270
14.766496181488037	51	9.32407407407	0.6915991092	11.0	8.0	9.32407407407	0.6915991092	1007	52277
