Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6734259128570557	0	22.152173913	11.66929712	65.0	9.0	22.152173913	11.66929712	1019	1019
0.9395778179168701	1	17.0508474576	7.90713843719	50.0	9.0	17.0508474576	7.90713843719	1006	2025
1.194793939590454	2	18.7037037037	7.7713377218	41.0	9.0	18.7037037037	7.7713377218	1010	3035
1.459195852279663	3	16.7213114754	9.15643847209	57.0	8.0	16.7213114754	9.15643847209	1020	4055
1.7143290042877197	4	17.2711864407	8.47694882043	53.0	8.0	17.2711864407	8.47694882043	1019	5074
1.9684028625488281	5	16.1612903226	5.42750922612	32.0	9.0	16.1612903226	5.42750922612	1002	6076
2.219066858291626	6	17.9285714286	7.35298079221	39.0	10.0	17.9285714286	7.35298079221	1004	7080
2.478362798690796	7	17.3050847458	7.89819596928	55.0	8.0	17.3050847458	7.89819596928	1021	8101
2.7330739498138428	8	18.6666666667	8.41075149679	44.0	9.0	18.6666666667	8.41075149679	1008	9109
2.9875569343566895	9	16.8166666667	8.56249898621	53.0	8.0	16.8166666667	8.56249898621	1009	10118
3.2403500080108643	10	17.9285714286	9.06101764794	68.0	9.0	17.9285714286	9.06101764794	1004	11122
3.5002169609069824	11	15.5454545455	7.4816580122	49.0	9.0	15.5454545455	7.4816580122	1026	12148
3.7585809230804443	12	16.1612903226	6.33524078109	46.0	9.0	16.1612903226	6.33524078109	1002	13150
4.015600919723511	13	16.3064516129	7.36510672607	44.0	9.0	16.3064516129	7.36510672607	1011	14161
4.268474817276001	14	15.796875	6.95561753077	44.0	8.0	15.796875	6.95561753077	1011	15172
4.523329019546509	15	16.5081967213	6.72802543518	40.0	8.0	16.5081967213	6.72802543518	1007	16179
4.78019380569458	16	15.3787878788	5.08045915223	30.0	9.0	15.3787878788	5.08045915223	1015	17194
5.0357139110565186	17	14.8676470588	5.42571332194	29.0	9.0	14.8676470588	5.42571332194	1011	18205
