Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.6890308856964111	0	14.9558823529	6.68059926761	41.0	9.0	14.9558823529	6.68059926761	1017	1017
0.9667749404907227	1	12.858974359	4.55092089575	32.0	8.0	12.858974359	4.55092089575	1003	2020
1.2300548553466797	2	11.3033707865	2.9429194951	20.0	8.0	11.3033707865	2.9429194951	1006	3026
1.5113909244537354	3	10.5789473684	2.44767966329	23.0	8.0	10.5789473684	2.44767966329	1005	4031
1.774306058883667	4	10.3917525773	1.73832898213	16.0	8.0	10.3917525773	1.73832898213	1008	5039
2.0425000190734863	5	10.07	1.47142787795	17.0	8.0	10.07	1.47142787795	1007	6046
2.304332971572876	6	9.90196078431	1.44513927629	16.0	8.0	9.90196078431	1.44513927629	1010	7056
2.5688469409942627	7	9.67307692308	1.02321427649	14.0	8.0	9.67307692308	1.02321427649	1006	8062
2.832566976547241	8	9.70192307692	1.31470827191	15.0	8.0	9.70192307692	1.31470827191	1009	9071
3.10107684135437	9	9.59047619048	1.07522080209	14.0	8.0	9.59047619048	1.07522080209	1007	10078
3.3652830123901367	10	9.60952380952	0.92061302656	12.0	8.0	9.60952380952	0.92061302656	1009	11087
3.6275360584259033	11	9.40186915888	0.852262662817	13.0	8.0	9.40186915888	0.852262662817	1006	12093
3.8911030292510986	12	9.45283018868	1.06516076802	13.0	8.0	9.45283018868	1.06516076802	1002	13095
4.149807929992676	13	9.55238095238	1.0688752645	14.0	8.0	9.55238095238	1.0688752645	1003	14098
4.417104959487915	14	9.42990654206	0.737666813483	11.0	8.0	9.42990654206	0.737666813483	1009	15107
4.678961992263794	15	9.38317757009	0.860828331938	12.0	8.0	9.38317757009	0.860828331938	1004	16111
4.947499990463257	16	9.42056074766	0.809261613114	13.0	8.0	9.42056074766	0.809261613114	1008	17119
5.2157769203186035	17	9.49056603774	0.815478595659	12.0	8.0	9.49056603774	0.815478595659	1006	18125
5.489124059677124	18	9.3738317757	0.704104979508	11.0	8.0	9.3738317757	0.704104979508	1003	19128
5.757730960845947	19	9.47169811321	0.767347147459	12.0	8.0	9.47169811321	0.767347147459	1004	20132
6.0264809131622314	20	9.3738317757	0.826244340385	13.0	8.0	9.3738317757	0.826244340385	1003	21135
6.289934873580933	21	9.49056603774	0.780001004098	11.0	8.0	9.49056603774	0.780001004098	1006	22141
6.555310010910034	22	9.50943396226	0.849475787509	12.0	8.0	9.50943396226	0.849475787509	1008	23149
6.820556879043579	23	9.49056603774	0.703700233923	11.0	8.0	9.49056603774	0.703700233923	1006	24155
7.0881569385528564	24	9.40186915888	0.708556688636	11.0	8.0	9.40186915888	0.708556688636	1006	25161
7.351387023925781	25	9.41121495327	0.640579046288	11.0	8.0	9.41121495327	0.640579046288	1007	26168
7.610844850540161	26	9.38317757009	0.769085630334	12.0	8.0	9.38317757009	0.769085630334	1004	27172
7.876422882080078	27	9.38317757009	0.756836255739	12.0	8.0	9.38317757009	0.756836255739	1004	28176
8.142180919647217	28	9.39252336449	0.745792050215	11.0	8.0	9.39252336449	0.745792050215	1005	29181
8.406699895858765	29	9.32407407407	0.755580518832	11.0	8.0	9.32407407407	0.755580518832	1007	30188
8.671721935272217	30	9.42056074766	0.773840805401	11.0	8.0	9.42056074766	0.773840805401	1008	31196
8.937743902206421	31	9.42056074766	0.761667908815	11.0	8.0	9.42056074766	0.761667908815	1008	32204
9.19901704788208	32	9.36448598131	0.75371383752	11.0	8.0	9.36448598131	0.75371383752	1002	33206
9.464679956436157	33	9.47169811321	0.767347147459	11.0	8.0	9.47169811321	0.767347147459	1004	34210
9.724464893341064	34	9.31481481481	0.812496702536	11.0	8.0	9.31481481481	0.812496702536	1006	35216
9.992389917373657	35	9.34259259259	0.806937936907	11.0	8.0	9.34259259259	0.806937936907	1009	36225
10.254853963851929	36	9.42056074766	0.697624583421	11.0	8.0	9.42056074766	0.697624583421	1008	37233
10.519218921661377	37	9.27777777778	0.74328267557	11.0	8.0	9.27777777778	0.74328267557	1002	38235
10.779495000839233	38	9.40186915888	0.807208332026	11.0	8.0	9.40186915888	0.807208332026	1006	39241
11.048003911972046	39	9.42056074766	0.697624583421	11.0	8.0	9.42056074766	0.697624583421	1008	40249
11.314532041549683	40	9.33333333333	0.76980035892	11.0	8.0	9.33333333333	0.76980035892	1008	41257
11.580129861831665	41	9.33333333333	0.68041381744	11.0	8.0	9.33333333333	0.68041381744	1008	42265
11.845347881317139	42	9.30555555556	0.810330674767	11.0	8.0	9.30555555556	0.810330674767	1005	43270
12.109972953796387	43	9.35514018692	0.644927532676	11.0	8.0	9.35514018692	0.644927532676	1001	44271
12.379020929336548	44	9.31481481481	0.740972186065	11.0	8.0	9.31481481481	0.740972186065	1006	45277
12.640321969985962	45	9.36448598131	0.76601314457	11.0	8.0	9.36448598131	0.76601314457	1002	46279
12.913409948348999	46	9.45283018868	0.766418717418	11.0	8.0	9.45283018868	0.766418717418	1002	47281
13.183974027633667	47	9.39252336449	0.758219869793	11.0	8.0	9.39252336449	0.758219869793	1005	48286
13.45978593826294	48	9.2962962963	0.78480074446	11.0	8.0	9.2962962963	0.78480074446	1004	49290
13.7342050075531	49	9.42990654206	0.71187720159	11.0	8.0	9.42990654206	0.71187720159	1009	50299
14.010225057601929	50	9.33333333333	0.623609564462	11.0	8.0	9.33333333333	0.623609564462	1008	51307
14.272809982299805	51	9.35514018692	0.751973558501	11.0	8.0	9.35514018692	0.751973558501	1001	52308
