Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.396354913711548	0	11.9049881235	4.54018727965	36.0	5.0	11.9049881235	4.54018727965	5012	5012
5.566382884979248	1	14.3085714286	6.40238220971	51.0	7.0	14.3085714286	6.40238220971	5008	10020
7.7166428565979	2	19.8928571429	8.55795071312	55.0	7.0	19.8928571429	8.55795071312	5013	15033
9.865546941757202	3	23.8285714286	10.6515879816	78.0	7.0	23.8285714286	10.6515879816	5004	20037
12.069276809692383	4	31.1666666667	13.545647563	72.0	10.0	31.1666666667	13.545647563	5049	25086
14.330451965332031	5	42.686440678	17.9597946237	110.0	12.0	42.686440678	17.9597946237	5037	30123
16.59894585609436	6	49.1862745098	21.1357565222	102.0	13.0	49.1862745098	21.1357565222	5017	35140
18.92760396003723	7	61.9012345679	18.2354998633	111.0	18.0	61.9012345679	18.2354998633	5014	40154
21.294673919677734	8	71.4714285714	20.0290656144	134.0	32.0	71.4714285714	20.0290656144	5003	45157
23.6533260345459	9	72.8695652174	18.4916064339	133.0	35.0	72.8695652174	18.4916064339	5028	50185
26.191064834594727	10	88.8103448276	27.1804042601	181.0	40.0	88.8103448276	27.1804042601	5151	55336
28.81322193145752	11	107.510638298	35.3721084619	187.0	35.0	107.510638298	35.3721084619	5053	60389
31.61763095855713	12	122.609756098	45.4064989701	228.0	37.0	122.609756098	45.4064989701	5027	65416
34.545472860336304	13	139.405405405	51.0243500214	269.0	58.0	139.405405405	51.0243500214	5158	70574
37.49931502342224	14	151.411764706	45.463700871	276.0	76.0	151.411764706	45.463700871	5148	75722
40.47435688972473	15	164.258064516	42.6568965357	311.0	97.0	164.258064516	42.6568965357	5092	80814
43.65525794029236	16	201.12	62.7556021404	376.0	117.0	201.12	62.7556021404	5028	85842
46.978853940963745	17	216.375	41.1904241501	294.0	142.0	216.375	41.1904241501	5193	91035
50.286470890045166	18	214.458333333	50.6408754258	375.0	149.0	214.458333333	50.6408754258	5147	96182
53.68679881095886	19	226.130434783	57.4912502589	397.0	109.0	226.130434783	57.4912502589	5201	101383
57.168967962265015	20	242.428571429	71.4779829095	414.0	146.0	242.428571429	71.4779829095	5091	106474
60.72025799751282	21	254.95	52.8805020778	384.0	161.0	254.95	52.8805020778	5099	111573
64.56891584396362	22	286.888888889	60.4620072524	378.0	195.0	286.888888889	60.4620072524	5164	116737
68.14549589157104	23	260.75	51.8332663451	364.0	176.0	260.75	51.8332663451	5215	121952
71.50965285301208	24	243.238095238	28.7864133989	291.0	192.0	243.238095238	28.7864133989	5108	127060
74.9274218082428	25	254.2	40.8822699957	320.0	167.0	254.2	40.8822699957	5084	132144
78.07794690132141	26	218.173913043	26.627302389	279.0	164.0	218.173913043	26.627302389	5018	137162
81.36699891090393	27	217.782608696	24.1227955005	260.0	149.0	217.782608696	24.1227955005	5009	142171
