Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.9334349632263184	0	43.0	21.9108040321	91.0	11.0	43.0	21.9108040321	1032	1032
1.2329390048980713	1	54.2857142857	35.7519801079	159.0	22.0	54.2857142857	35.7519801079	1140	2172
1.6968469619750977	2	59.7058823529	39.4219477626	190.0	24.0	59.7058823529	39.4219477626	1015	3187
2.1451330184936523	3	49.0476190476	21.4175633101	102.0	22.0	49.0476190476	21.4175633101	1030	4217
2.7763350009918213	4	60.4117647059	26.0295280822	122.0	24.0	60.4117647059	26.0295280822	1027	5244
3.4645819664001465	5	64.25	19.6929555933	109.0	37.0	64.25	19.6929555933	1028	6272
3.8942909240722656	6	67.625	19.9871052181	115.0	43.0	67.625	19.9871052181	1082	7354
4.378895998001099	7	63.0	18.1521348607	97.0	35.0	63.0	18.1521348607	1008	8362
5.0507049560546875	8	73.0714285714	17.9023712943	105.0	46.0	73.0714285714	17.9023712943	1023	9385
5.569469928741455	9	62.0588235294	16.242538878	104.0	33.0	62.0588235294	16.242538878	1055	10440
5.971827983856201	10	67.2666666667	27.8602863509	155.0	44.0	67.2666666667	27.8602863509	1009	11449
6.472638845443726	11	61.1764705882	13.8191482419	79.0	38.0	61.1764705882	13.8191482419	1040	12489
7.2052600383758545	12	61.7647058824	21.6483375581	132.0	28.0	61.7647058824	21.6483375581	1050	13539
7.67670202255249	13	59.3333333333	16.2719936633	102.0	34.0	59.3333333333	16.2719936633	1068	14607
7.998672008514404	14	64.8125	28.7776361738	144.0	38.0	64.8125	28.7776361738	1037	15644
8.306785821914673	15	66.7333333333	19.9113591254	119.0	39.0	66.7333333333	19.9113591254	1001	16645
8.923228025436401	16	68.8666666667	19.7682124185	117.0	39.0	68.8666666667	19.7682124185	1033	17678
9.366007804870605	17	62.6875	24.0460983062	132.0	32.0	62.6875	24.0460983062	1003	18681
9.64028286933899	18	62.9375	20.3944500723	103.0	38.0	62.9375	20.3944500723	1007	19688
9.953751802444458	19	78.1538461538	29.0247802717	131.0	42.0	78.1538461538	29.0247802717	1016	20704
10.350188970565796	20	66.8666666667	29.651007103	158.0	38.0	66.8666666667	29.651007103	1003	21707
10.85391092300415	21	65.9375	19.9388714262	113.0	46.0	65.9375	19.9388714262	1055	22762
11.332326889038086	22	70.7333333333	18.820083835	114.0	46.0	70.7333333333	18.820083835	1061	23823
11.7828688621521	23	60.3888888889	13.9049906664	90.0	38.0	60.3888888889	13.9049906664	1087	24910
12.16244101524353	24	78.0769230769	25.5567589689	123.0	41.0	78.0769230769	25.5567589689	1015	25925
