Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6185088157653809	0	-11.9452600714	3.5882996766	-0.0085331856998	-20.8587391859	11.0	0.0	1001	1001
2.158298969268799	1	-10.0000253239	3.34601676561	-1.50897542533	-18.2111307225	11.0	0.0	1001	2002
2.67089581489563	2	-9.23889188321	3.63676779972	-1.60995123505	-21.1333027986	11.0	0.0	1001	3003
3.196110963821411	3	-8.31651836156	3.94411455927	4.52970899679	-20.178125484	11.0	0.0	1001	4004
3.7343268394470215	4	-7.22227053452	4.08843912063	2.52132576179	-18.4292614666	11.0	0.0	1001	5005
4.244264841079712	5	-7.48164602045	3.59955378444	1.17503458685	-13.8512422039	11.0	0.0	1001	6006
4.75453782081604	6	-7.25759267326	3.73771101845	3.61464083079	-16.2374479411	11.0	0.0	1001	7007
5.270557880401611	7	-7.16141989089	3.32563771797	2.757810567	-15.2423691259	11.0	0.0	1001	8008
5.787739992141724	8	-6.92952179338	3.5838911724	0.424406494887	-17.2464065767	11.0	0.0	1001	9009
6.311381816864014	9	-7.17121224375	3.71155612268	0.841552550756	-15.1869692988	11.0	0.0	1001	10010
6.8453450202941895	10	-6.95939294145	3.66935053124	0.622340327043	-15.175437996	11.0	0.0	1001	11011
7.3672308921813965	11	-6.70537006447	3.58773876195	1.99141025039	-15.006016495	11.0	0.0	1001	12012
7.891093969345093	12	-5.72957102559	3.78047574284	1.3449229683	-13.1225521555	11.0	0.0	1001	13013
8.408612966537476	13	-5.81201050018	3.70681212476	1.54658461672	-13.4263648802	11.0	0.0	1001	14014
8.923322916030884	14	-6.13237653159	3.77240203508	2.630574738	-14.8637413918	11.0	0.0	1001	15015
9.500372886657715	15	-5.64993447465	3.5662379699	2.8618650289	-13.965093473	11.0	0.0	1001	16016
10.015832901000977	16	-5.17841032299	3.76757500023	3.62486272398	-16.4522840973	11.0	0.0	1001	17017
10.52739691734314	17	-5.00198548364	3.12287532307	0.983500970256	-11.7555031645	11.0	0.0	1001	18018
11.044625997543335	18	-4.87619510142	3.95711294192	4.8496175168	-15.7497182273	11.0	0.0	1001	19019
11.57165002822876	19	-5.72508745266	3.76730054144	2.99883707699	-14.4424721299	11.0	0.0	1001	20020
12.095106840133667	20	-4.29167464482	3.62239916469	4.93434211781	-13.0194141025	11.0	0.0	1001	21021
12.634440898895264	21	-5.19583666657	3.22358391512	2.28483332902	-13.4615809445	11.0	0.0	1001	22022
13.150795936584473	22	-3.77695954067	3.41199151779	3.66405455445	-13.7411454555	11.0	0.0	1001	23023
13.661626815795898	23	-4.656423543	3.83951756017	4.07294410358	-15.0511398355	11.0	0.0	1001	24024
14.178387880325317	24	-4.59916303962	3.30290405802	3.1088512588	-14.4099833375	11.0	0.0	1001	25025
14.694543838500977	25	-4.36838106723	3.88667558436	1.75029188731	-17.1275381915	11.0	0.0	1001	26026
15.212796926498413	26	-4.39394983854	3.44042918534	1.66858321647	-13.3732918351	11.0	0.0	1001	27027
15.733289957046509	27	-4.39196684353	3.72034751651	4.1076731199	-12.5273657765	11.0	0.0	1001	28028
16.253764867782593	28	-3.81439621739	3.34485449277	1.40040698675	-11.7460829224	11.0	0.0	1001	29029
16.78930902481079	29	-4.01345458997	3.80899868995	2.85057401508	-15.9844707603	11.0	0.0	1001	30030
17.30993890762329	30	-3.7152482779	3.81446222844	3.3404236604	-15.4244209786	11.0	0.0	1001	31031
17.833380937576294	31	-4.138551442	3.27486499794	2.03607398914	-12.1433353574	11.0	0.0	1001	32032
18.360349893569946	32	-3.36439662626	3.18019427622	3.26841478255	-10.5575816425	11.0	0.0	1001	33033
18.89134192466736	33	-3.90903297637	3.05424266154	2.69490781691	-12.4691130729	11.0	0.0	1001	34034
19.407989025115967	34	-3.66700108483	3.59412876942	4.03070142125	-11.9934589472	11.0	0.0	1001	35035
19.921239852905273	35	-3.10941901876	3.22185750083	2.76083379032	-10.8041078223	11.0	0.0	1001	36036
20.435014009475708	36	-2.80446324074	2.73663986929	3.5550104456	-11.49731912	11.0	0.0	1001	37037
20.949882984161377	37	-2.7164686464	3.26406801776	5.03349377745	-10.7494572729	11.0	0.0	1001	38038
21.483983039855957	38	-2.76300265052	3.0219934389	2.78150321369	-12.1331822193	11.0	0.0	1001	39039
22.006024837493896	39	-2.69468826642	3.49193668645	3.50476345389	-12.1306683983	11.0	0.0	1001	40040
22.51428198814392	40	-3.03174338881	3.41036032154	2.1507576007	-13.6044121367	11.0	0.0	1001	41041
23.031174898147583	41	-3.3786986864	3.63025980113	3.75274785778	-15.1444263598	11.0	0.0	1001	42042
23.54698395729065	42	-3.27157290244	3.42668677388	3.93975790408	-13.7058171048	11.0	0.0	1001	43043
24.06213903427124	43	-3.20534204391	3.32039153405	3.67238793511	-12.115852205	11.0	0.0	1001	44044
24.584364891052246	44	-3.39582775292	3.25020256195	2.80385877644	-12.0559444278	11.0	0.0	1001	45045
25.10504984855652	45	-3.10195120798	2.88838107361	2.77254708491	-10.7626424627	11.0	0.0	1001	46046
25.615635871887207	46	-2.73616317095	2.70834968148	3.38537138339	-8.33215807306	11.0	0.0	1001	47047
26.146451950073242	47	-3.10322506538	3.24798141083	3.07640862766	-11.3679275827	11.0	0.0	1001	48048
26.673503875732422	48	-2.54842051905	3.05570588263	4.02105204135	-9.83083742617	11.0	0.0	1001	49049
27.20002293586731	49	-2.13744883581	2.72931426303	4.05663889629	-8.15051889686	11.0	0.0	1001	50050
27.729857921600342	50	-1.98286240396	2.92201739434	4.79214609314	-11.4340725294	11.0	0.0	1001	51051
28.2398579120636	51	-1.45754006068	2.85922343195	4.36209334315	-8.24194872596	11.0	0.0	1001	52052
28.76126790046692	52	-2.23481205508	2.81762973233	4.2289920619	-9.8782862556	11.0	0.0	1001	53053
29.283406019210815	53	-2.00994228648	2.68144602248	3.75244244815	-8.97976095914	11.0	0.0	1001	54054
29.802295923233032	54	-1.28399969453	2.54684856454	3.31070457243	-7.78448042165	11.0	0.0	1001	55055
30.32225489616394	55	-1.26017443697	2.55358071269	4.85357813547	-7.07307635059	11.0	0.0	1001	56056
30.84866189956665	56	-1.6862097993	2.72159275942	3.68069728267	-9.0035058678	11.0	0.0	1001	57057
31.367477893829346	57	-1.51673841424	3.03541593826	5.07377428166	-9.71364075849	11.0	0.0	1001	58058
31.887667894363403	58	-1.34936766475	2.82561189697	5.45649142091	-9.73374259536	11.0	0.0	1001	59059
32.41045904159546	59	-1.05164172598	2.58687616673	4.79577428113	-10.9603525683	11.0	0.0	1001	60060
32.92343783378601	60	-1.37343884597	3.15594705672	4.937684138	-12.6418205774	11.0	0.0	1001	61061
33.44857883453369	61	-1.09811911045	2.8662794192	4.64420306616	-9.16680816453	11.0	0.0	1001	62062
33.95859503746033	62	-1.14008979691	2.74767909573	5.53635272868	-7.20559140218	11.0	0.0	1001	63063
34.47045302391052	63	-0.945776426511	2.56524886468	4.10222875687	-8.26198241986	11.0	0.0	1001	64064
34.99939489364624	64	-0.988507891336	2.51462287768	8.51143883072	-8.61870731832	11.0	0.0	1001	65065
35.53340983390808	65	-1.34803209714	2.80820875228	3.63421177826	-9.10939204568	11.0	0.0	1001	66066
36.06694293022156	66	-0.955847585642	2.76785688961	5.3304667535	-8.56578524179	11.0	0.0	1001	67067
36.610291957855225	67	-1.109311303	2.68445256479	4.75625867761	-8.61969937363	11.0	0.0	1001	68068
37.11989903450012	68	-0.595423416609	2.67636761453	4.51724109135	-8.71921133286	11.0	0.0	1001	69069
37.63403391838074	69	-1.09348270821	2.59897852347	6.9556946535	-7.43423390981	11.0	0.0	1001	70070
